word,recall_probability,count,recalls,avg_frequency,need_odds
socialist,0.0,255,0,1.1137254901960785,0.0
rightful,0.0,161,0,1.0,0.0
smls,0.0,214,0,1.0,0.0
rice,0.0,797,0,1.835633626097867,0.0
ringgit,0.0,141,0,1.9787234042553192,0.0
smithson,0.0,31,0,1.0,0.0
rios,0.0,82,0,1.0,0.0
smith,0.0,410,0,1.0,0.0
warehouse,0.0,175,0,1.0,0.0
riots,0.0,200,0,1.0,0.0
violated,0.0,396,0,1.0,0.0
smelter,0.0,150,0,1.0,0.0
risen,0.0,289,0,1.0,0.0
richard,0.0,727,0,1.0,0.0
rhodes,0.0,209,0,1.0,0.0
rising,0.0,1280,0,1.0,0.0
reversal,0.0,384,0,1.0,0.0
sometime,0.0,411,0,1.0,0.0
something,0.0,176,0,1.0,0.0
rev,0.0,156,0,1.1602564102564104,0.0
revaluation,0.0,58,0,1.0,0.0
revalue,0.0,92,0,1.0,0.0
revealed,0.0,87,0,1.0,0.0
revenue,0.0,446,0,1.0,0.0
violate,0.0,197,0,1.0,0.0
someone,0.0,45,0,1.0,0.0
reverse,0.0,461,0,1.0,0.0
rhd,0.0,208,0,1.0,0.0
review,0.0,656,0,1.0,0.0
solutions,0.0,189,0,1.0,0.0
solution,0.0,221,0,1.0,0.0
revised,0.0,452,0,1.0,0.0
revive,0.0,165,0,1.0,0.0
revoked,0.0,196,0,1.0,0.0
revolutionary,0.0,211,0,1.0,0.0
solid,0.0,82,0,1.0,0.0
reynolds,0.0,357,0,1.0,0.0
rises,0.0,594,0,1.0,0.0
violating,0.0,184,0,1.0,0.0
sometimes,0.0,133,0,1.0,0.0
routes,0.0,12,0,1.0,0.0
sm,0.0,99,0,1.0,0.0
ross,0.0,129,0,1.0,0.0
rot,0.0,210,0,1.0,0.0
rotterdam,0.0,356,0,1.0,0.0
rotting,0.0,65,0,1.0,0.0
roughly,0.0,377,0,1.0,0.0
slump,0.0,255,0,1.0,0.0
route,0.0,145,0,1.0,0.0
warburg,0.0,222,0,1.0,0.0
slowly,0.0,419,0,1.0,0.0
rosario,0.0,192,0,1.0,0.0
row,0.0,116,0,1.0,0.0
rowe,0.0,174,0,1.9827586206896552,0.0
rows,0.0,113,0,1.0,0.0
royce,0.0,122,0,1.0,0.0
slowing,0.0,31,0,1.0,0.0
slowed,0.0,206,0,1.0,0.0
violations,0.0,218,0,1.0,0.0
rtn,0.0,394,0,1.0,0.0
rtrs,0.0,204,0,1.0,0.0
small,0.0,621,0,1.0,0.0
room,0.0,320,0,1.0,0.0
risks,0.0,211,0,1.0,0.0
rod,0.0,66,0,1.0,0.0
risky,0.0,129,0,1.8449612403100775,0.0
rite,0.0,206,0,1.0,0.0
rival,0.0,127,0,1.0,0.0
river,0.0,50,0,1.0,0.0
rj,0.0,151,0,1.0,0.0
robert,0.0,417,0,1.0,0.0
roberts,0.0,247,0,1.165991902834008,0.0
robin,0.0,140,0,1.0,0.0
robusta,0.0,210,0,1.0,0.0
rodino,0.0,229,0,1.0,0.0
smaller,0.0,593,0,1.0,0.0
rodney,0.0,220,0,1.0,0.0
smart,0.0,19,0,1.0,0.0
roll,0.0,215,0,1.0,0.0
rolling,0.0,211,0,1.0,0.0
rollover,0.0,187,0,1.0,0.0
rolls,0.0,122,0,1.0,0.0
roma,0.0,99,0,1.9696969696969697,0.0
ronald,0.0,202,0,1.0,0.0
roof,0.0,135,0,1.0,0.0
returning,0.0,278,0,1.0,0.0
somewhat,0.0,47,0,1.0,0.0
repealed,0.0,178,0,1.0,0.0
vicious,0.0,140,0,1.0,0.0
space,0.0,74,0,1.0,0.0
representatives,0.0,246,0,1.0,0.0
represented,0.0,285,0,1.0,0.0
representing,0.0,527,0,1.0,0.0
represents,0.0,204,0,1.0,0.0
repurchase,0.0,712,0,1.0084269662921348,0.0
repurchases,0.0,503,0,1.4095427435387673,0.0
request,0.0,208,0,1.0,0.0
soya,0.0,70,0,1.0,0.0
warplanes,0.0,213,0,1.0,0.0
repos,0.0,216,0,1.0,0.0
warns,0.0,100,0,1.0,0.0
sowing,0.0,51,0,1.0,0.0
requirements,0.0,449,0,1.0,0.0
warning,0.0,15,0,1.0,0.0
requires,0.0,206,0,1.0,0.0
requirments,0.0,209,0,1.0,0.0
rescheduling,0.0,68,0,1.0,0.0
research,0.0,643,0,1.0653188180404354,0.0
southwestern,0.0,222,0,1.0,0.0
represent,0.0,351,0,1.0,0.0
reports,0.0,537,0,1.0,0.0
residential,0.0,208,0,1.0,0.0
speaking,0.0,724,0,1.0,0.0
repeatedly,0.0,602,0,1.0,0.0
repeating,0.0,210,0,1.0,0.0
replace,0.0,447,0,1.0,0.0
replaced,0.0,204,0,1.0,0.0
replacement,0.0,149,0,1.0,0.0
versus,0.0,180,0,1.2277777777777779,0.0
replaces,0.0,206,0,1.0,0.0
vessels,0.0,392,0,1.0,0.0
special,0.0,691,0,1.0,0.0
spc,0.0,215,0,1.0,0.0
reporting,0.0,17,0,1.0,0.0
replied,0.0,433,0,1.0,0.0
reply,0.0,315,0,1.0,0.0
repoprt,0.0,209,0,1.0,0.0
sparked,0.0,156,0,1.0,0.0
vice,0.0,793,0,1.0,0.0
reporter,0.0,97,0,1.0,0.0
spain,0.0,438,0,1.0,0.0
reporters,0.0,349,0,1.0,0.0
undermine,0.0,214,0,1.0,0.0
southmark,0.0,99,0,2.0,0.0
residual,0.0,116,0,1.0,0.0
retraction,0.0,210,0,1.0,0.0
warned,0.0,351,0,1.0,0.0
restrictive,0.0,225,0,1.0,0.0
restructure,0.0,74,0,1.0,0.0
restructured,0.0,160,0,1.0,0.0
victory,0.0,212,0,1.0,0.0
resulted,0.0,838,0,1.0,0.0
resulting,0.0,381,0,1.0,0.0
video,0.0,261,0,1.0,0.0
sorts,0.0,128,0,1.0,0.0
resumption,0.0,190,0,1.0,0.0
retailer,0.0,170,0,1.0,0.0
sound,0.0,175,0,1.0,0.0
retailing,0.0,303,0,1.0,0.0
retain,0.0,95,0,1.0,0.0
sorghum,0.0,348,0,1.0,0.0
retained,0.0,200,0,1.0,0.0
retaining,0.0,39,0,1.0,0.0
soon,0.0,681,0,1.0,0.0
retaliate,0.0,128,0,1.0,0.0
retaliation,0.0,90,0,1.0888888888888888,0.0
retractable,0.0,215,0,1.0,0.0
victors,0.0,99,0,1.0,0.0
warner,0.0,220,0,1.0,0.0
residues,0.0,216,0,1.0,0.0
victoria,0.0,393,0,1.0,0.0
resignation,0.0,221,0,1.0,0.0
resist,0.0,218,0,1.0,0.0
resolve,0.0,325,0,1.0,0.0
resolved,0.0,84,0,1.0,0.0
resources,0.0,830,0,1.0819277108433736,0.0
respected,0.0,218,0,1.0,0.0
respectively,0.0,90,0,1.0,0.0
respond,0.0,164,0,1.0,0.0
responding,0.0,218,0,1.0,0.0
responsible,0.0,279,0,1.0,0.0
restraint,0.0,220,0,1.0,0.0
responsive,0.0,142,0,1.8309859154929577,0.0
southington,0.0,215,0,1.0,0.0
rest,0.0,592,0,1.0,0.0
restart,0.0,63,0,1.0,0.0
southern,0.0,260,0,1.0,0.0
restaurant,0.0,220,0,1.0,0.0
restitution,0.0,190,0,1.0,0.0
restore,0.0,29,0,1.0,0.0
restraining,0.0,178,0,1.0,0.0
sloshing,0.0,60,0,1.0,0.0
slightly,0.0,319,0,1.0,0.0
rtzl,0.0,220,0,1.0,0.0
seemed,0.0,258,0,1.0,0.0
secured,0.0,78,0,1.0,0.0
voting,0.0,213,0,1.0,0.0
see,0.0,892,0,1.1726457399103138,0.0
seek,0.0,606,0,1.0,0.0
shipment,0.0,319,0,1.0,0.0
seeks,0.0,329,0,1.0,0.0
votes,0.0,662,0,1.0,0.0
seem,0.0,208,0,1.0,0.0
ship,0.0,444,0,1.0,0.0
shintaro,0.0,169,0,1.0,0.0
shirts,0.0,135,0,1.0,0.0
shinbun,0.0,138,0,1.0,0.0
vital,0.0,95,0,1.2421052631578948,0.0
seen,0.0,1023,0,1.1026392961876832,0.0
shifting,0.0,21,0,1.0,0.0
selected,0.0,426,0,1.0,0.0
selecting,0.0,93,0,1.0,0.0
self,0.0,27,0,1.0,0.0
shift,0.0,593,0,1.0,0.0
shield,0.0,196,0,1.0,0.0
ships,0.0,392,0,1.0,0.0
shopping,0.0,211,0,1.0,0.0
sells,0.0,349,0,1.0,0.0
sea,0.0,214,0,1.0,0.0
shown,0.0,186,0,1.0,0.0
showers,0.0,118,0,1.0,0.0
scientific,0.0,202,0,1.0,0.0
scientists,0.0,211,0,1.0,0.0
visits,0.0,168,0,1.0,0.0
scope,0.0,122,0,1.0,0.0
scotia,0.0,4,0,1.0,0.0
visualize,0.0,101,0,1.0,0.0
scott,0.0,228,0,1.0,0.0
search,0.0,218,0,1.0,0.0
second,0.0,1270,0,1.0503937007874016,0.0
vul,0.0,335,0,1.0,0.0
show,0.0,805,0,1.0,0.0
shot,0.0,220,0,1.0,0.0
shortly,0.0,713,0,1.0,0.0
shortfall,0.0,55,0,1.0,0.0
shortage,0.0,731,0,1.0,0.0
seasonally,0.0,19,0,1.0,0.0
seat,0.0,206,0,1.0,0.0
vowg,0.0,79,0,1.0,0.0
selling,0.0,502,0,1.0,0.0
semi,0.0,229,0,1.0,0.0
war,0.0,168,0,1.0,0.0
set,0.0,1799,0,1.0,0.0
served,0.0,210,0,1.0,0.0
serves,0.0,13,0,1.0,0.0
sheer,0.0,98,0,1.0,0.0
viviez,0.0,208,0,1.0,0.0
sheen,0.0,73,0,1.0,0.0
shed,0.0,212,0,1.0,0.0
servicing,0.0,160,0,1.0,0.0
serving,0.0,210,0,1.0,0.0
voids,0.0,183,0,1.0,0.0
vodka,0.0,405,0,1.0,0.0
seriously,0.0,352,0,1.0,0.0
setting,0.0,282,0,1.0,0.0
settle,0.0,179,0,1.0,0.0
settled,0.0,114,0,1.0,0.0
settlement,0.0,411,0,1.121654501216545,0.0
shareholkders,0.0,208,0,1.0,0.0
seventh,0.0,10,0,1.0,0.0
shareholder,0.0,470,0,1.0,0.0
shared,0.0,61,0,1.0,0.0
severe,0.0,17,0,1.0,0.0
seriousness,0.0,11,0,1.0,0.0
serious,0.0,617,0,1.26580226904376,0.0
sheltering,0.0,207,0,1.0,0.0
seoul,0.0,98,0,1.0,0.0
semiconductor,0.0,315,0,2.041269841269841,0.0
vote,0.0,292,0,1.0,0.0
sheikh,0.0,81,0,1.0,0.0
sends,0.0,210,0,1.0,0.0
senior,0.0,300,0,1.06,0.0
sense,0.0,473,0,1.0,0.0
sent,0.0,580,0,1.006896551724138,0.0
sentence,0.0,224,0,1.0,0.0
sentiment,0.0,96,0,1.0,0.0
volume,0.0,911,0,1.0,0.0
sheets,0.0,29,0,1.0,0.0
sep,0.0,34,0,1.0,0.0
separate,0.0,620,0,1.0,0.0
separately,0.0,122,0,1.0,0.0
separates,0.0,21,0,1.0,0.0
sept,0.0,83,0,1.0,0.0
september,0.0,868,0,1.0,0.0
volkswagen,0.0,77,0,1.974025974025974,0.0
seram,0.0,102,0,1.0,0.0
volatility,0.0,71,0,1.0,0.0
vulnerable,0.0,52,0,1.0,0.0
schneider,0.0,162,0,1.0,0.0
shrank,0.0,40,0,1.0,0.0
simon,0.0,201,0,1.0,0.0
visiting,0.0,418,0,1.0,0.0
sacks,0.0,83,0,1.0,0.0
safe,0.0,78,0,1.0,0.0
sir,0.0,206,0,1.0,0.0
safeguarding,0.0,78,0,1.0,0.0
safely,0.0,211,0,1.0,0.0
safer,0.0,201,0,1.0,0.0
single,0.0,211,0,1.0,0.0
singapore,0.0,133,0,1.0,0.0
wallis,0.0,223,0,1.0,0.0
visit,0.0,475,0,1.0,0.0
similarly,0.0,141,0,1.0,0.0
wallin,0.0,114,0,2.5964912280701755,0.0
wall,0.0,656,0,1.0,0.0
sait,0.0,166,0,1.0,0.0
similar,0.0,340,0,1.0911764705882352,0.0
silvia,0.0,39,0,1.0,0.0
salem,0.0,84,0,1.0,0.0
silver,0.0,61,0,1.0,0.0
walk,0.0,218,0,1.0,0.0
sachs,0.0,118,0,1.0,0.0
sabah,0.0,81,0,1.0,0.0
schn,0.0,165,0,1.0,0.0
ruling,0.0,1075,0,1.0,0.0
slight,0.0,188,0,1.0,0.0
rule,0.0,218,0,1.0,0.0
wants,0.0,306,0,1.0,0.0
ruled,0.0,102,0,1.0,0.0
slater,0.0,4,0,1.0,0.0
slate,0.0,4,0,1.0,0.0
slackens,0.0,50,0,1.0,0.0
skin,0.0,214,0,1.0,0.0
virtual,0.0,343,0,1.0,0.0
waltham,0.0,161,0,1.0,0.0
site,0.0,415,0,1.4506024096385541,0.0
sized,0.0,26,0,1.0,0.0
size,0.0,148,0,1.0,0.0
molybdenum,0.0,59,0,1.0,0.0
virtually,0.0,410,0,1.2853658536585366,0.0
situation,0.0,950,0,1.0,0.0
running,0.0,50,0,1.0,0.0
runs,0.0,64,0,1.0,0.0
walls,0.0,21,0,1.0,0.0
rwanda,0.0,214,0,1.0,0.0
walgreen,0.0,437,0,1.0183066361556063,0.0
samuel,0.0,432,0,1.0,0.0
wales,0.0,394,0,1.0,0.0
scandals,0.0,223,0,1.0,0.0
scaled,0.0,142,0,1.0,0.0
wag,0.0,426,0,1.0,0.0
scaleup,0.0,45,0,1.0,0.0
signficant,0.0,152,0,1.0,0.0
waf,0.0,22,0,1.0,0.0
signed,0.0,715,0,1.0,0.0
signal,0.0,293,0,1.0,0.0
sign,0.0,441,0,1.0,0.0
scandal,0.0,128,0,1.0,0.0
scapegoat,0.0,92,0,1.0,0.0
sanctioned,0.0,205,0,1.0,0.0
sifi,0.0,180,0,1.0,0.0
scattered,0.0,17,0,1.0,0.0
wab,0.0,176,0,1.0,0.0
w,0.0,579,0,1.3005181347150259,0.0
siemens,0.0,134,0,1.0,0.0
side,0.0,200,0,1.0,0.0
sickly,0.0,220,0,1.0,0.0
schedules,0.0,217,0,1.0,0.0
scheme,0.0,68,0,1.0,0.0
scale,0.0,240,0,1.0,0.0
sbo,0.0,147,0,1.0,0.0
significance,0.0,164,0,1.0,0.0
sawn,0.0,215,0,1.0,0.0
sank,0.0,217,0,1.0,0.0
sanm,0.0,334,0,1.0,0.0
santa,0.0,85,0,1.0235294117647058,0.0
santos,0.0,69,0,1.0,0.0
sao,0.0,74,0,1.0,0.0
sapped,0.0,55,0,1.0,0.0
satellite,0.0,154,0,1.0,0.0
satisfied,0.0,220,0,1.0,0.0
signs,0.0,188,0,1.0,0.0
satoshi,0.0,134,0,1.0,0.0
saturated,0.0,4,0,1.0,0.0
saturday,0.0,225,0,1.0,0.0
waiting,0.0,294,0,1.0,0.0
sauce,0.0,131,0,1.0,0.0
saudi,0.0,211,0,1.0,0.0
saunders,0.0,208,0,1.0,0.0
significantly,0.0,320,0,1.2625,0.0
significant,0.0,859,0,1.0046565774155995,0.0
wait,0.0,1,0,1.0,0.0
repeals,0.0,211,0,1.0,0.0
repay,0.0,227,0,1.0,0.0
stuck,0.0,83,0,1.0,0.0
question,0.0,1152,0,1.0,0.0
stockholders,0.0,342,0,1.286549707602339,0.0
stipulates,0.0,216,0,1.0,0.0
stimulus,0.0,219,0,1.0,0.0
quantities,0.0,214,0,1.0,0.0
wendel,0.0,171,0,2.608187134502924,0.0
quarters,0.0,64,0,1.0,0.0
queen,0.0,122,0,1.0,0.0
queensland,0.0,147,0,1.4829931972789117,0.0
query,0.0,216,0,1.0,0.0
stimulation,0.0,181,0,1.0,0.0
quadrangle,0.0,221,0,1.0,0.0
questionable,0.0,124,0,1.0,0.0
welsh,0.0,213,0,1.0,0.0
queues,0.0,110,0,1.0,0.0
wells,0.0,189,0,1.0,0.0
quick,0.0,21,0,1.0,0.0
quickly,0.0,103,0,1.0,0.0
quite,0.0,185,0,1.0,0.0
quota,0.0,189,0,1.0846560846560847,0.0
quotas,0.0,189,0,1.0,0.0
stockpiles,0.0,4,0,1.0,0.0
qtrly,0.0,40,0,1.8,0.0
stimulate,0.0,548,0,1.0,0.0
pursuing,0.0,216,0,1.0,0.0
purees,0.0,305,0,1.0,0.0
purely,0.0,62,0,1.0,0.0
purge,0.0,215,0,1.0,0.0
purity,0.0,215,0,1.0,0.0
purpose,0.0,307,0,1.0,0.0
purposes,0.0,227,0,1.0,0.0
purse,0.0,74,0,1.0,0.0
pursuant,0.0,216,0,1.0,0.0
stop,0.0,638,0,1.0,0.0
purveyors,0.0,200,0,1.0,0.0
went,0.0,934,0,1.0107066381156318,0.0
push,0.0,460,0,1.0,0.0
pushed,0.0,159,0,1.0,0.0
various,0.0,813,0,1.0,0.0
put,0.0,848,0,1.0471698113207548,0.0
puts,0.0,200,0,1.0,0.0
putting,0.0,524,0,1.0,0.0
qassem,0.0,213,0,1.0,0.0
stood,0.0,608,0,1.0,0.0
vast,0.0,210,0,1.0,0.0
stimulating,0.0,43,0,1.0,0.0
quotes,0.0,205,0,1.0,0.0
purchases,0.0,711,0,1.0,0.0
rank,0.0,115,0,1.0,0.0
raises,0.0,198,0,1.0,0.0
raising,0.0,221,0,1.0,0.0
ramadan,0.0,213,0,1.0,0.0
stemmed,0.0,215,0,1.0,0.0
stem,0.0,86,0,1.0,0.0
weighted,0.0,168,0,1.0,0.0
range,0.0,661,0,1.0,0.0
ranges,0.0,206,0,1.0,0.0
ranging,0.0,160,0,1.0,0.0
rapeseed,0.0,193,0,1.9740932642487046,0.0
raised,0.0,369,0,1.0,0.0
weight,0.0,331,0,1.0,0.0
rapid,0.0,528,0,1.246212121212121,0.0
steers,0.0,76,0,2.4210526315789473,0.0
rapidly,0.0,4,0,1.0,0.0
rashid,0.0,81,0,2.0,0.0
steering,0.0,107,0,1.9065420560747663,0.0
weighing,0.0,126,0,1.0,0.0
weeks,0.0,1156,0,1.0,0.0
steer,0.0,189,0,1.0,0.0
stems,0.0,160,0,1.0,0.0
raise,0.0,639,0,1.0,0.0
quoting,0.0,139,0,1.0,0.0
rad,0.0,206,0,1.0,0.0
stick,0.0,8,0,1.0,0.0
r,0.0,283,0,1.0,0.0
vegetables,0.0,219,0,1.0,0.0
rachmat,0.0,214,0,1.0,0.0
vehicles,0.0,116,0,1.0,0.0
stevens,0.0,25,0,1.0,0.0
racket,0.0,156,0,1.0,0.0
sterling,0.0,266,0,1.0,0.0
welcome,0.0,190,0,1.0,0.0
radevormwald,0.0,210,0,1.0,0.0
stenholm,0.0,164,0,1.0,0.0
sterivet,0.0,13,0,1.3076923076923077,0.0
raid,0.0,221,0,1.0,0.0
steps,0.0,1147,0,1.0,0.0
railway,0.0,213,0,1.0,0.0
welch,0.0,200,0,1.0,0.0
stepped,0.0,213,0,1.0,0.0
rain,0.0,135,0,1.125925925925926,0.0
rainfall,0.0,93,0,1.0,0.0
weis,0.0,220,0,1.0,0.0
purchasing,0.0,209,0,1.0,0.0
variety,0.0,19,0,1.0,0.0
repaid,0.0,164,0,1.0,0.0
strike,0.0,227,0,1.0,0.0
proper,0.0,227,0,1.0,0.0
strongly,0.0,4,0,1.0,0.0
stronger,0.0,114,0,1.0,0.0
valued,0.0,193,0,1.0,0.0
strings,0.0,73,0,1.0,0.0
values,0.0,32,0,1.0,0.0
proposals,0.0,654,0,1.0,0.0
propose,0.0,355,0,1.0,0.0
whisky,0.0,226,0,1.0,0.0
stressed,0.0,55,0,1.0,0.0
propane,0.0,226,0,1.0,0.0
whiskey,0.0,182,0,1.0,0.0
strengthened,0.0,215,0,1.0,0.0
proposing,0.0,224,0,1.0,0.0
strengthen,0.0,192,0,1.0,0.0
propsective,0.0,218,0,1.0,0.0
prospect,0.0,210,0,1.0,0.0
prospective,0.0,393,0,1.0,0.0
prospects,0.0,193,0,1.0,0.0
strength,0.0,167,0,1.0,0.0
propel,0.0,213,0,1.0,0.0
pronged,0.0,213,0,1.0,0.0
protected,0.0,321,0,1.0,0.0
projection,0.0,222,0,1.0,0.0
vacancies,0.0,62,0,1.0,0.0
programme,0.0,220,0,1.0,0.0
valu,0.0,19,0,1.0,0.0
whitten,0.0,207,0,1.0,0.0
stubborn,0.0,169,0,1.0,0.0
whitney,0.0,100,0,1.0,0.0
progressed,0.0,138,0,1.0,0.0
severely,0.0,206,0,1.0,0.0
projected,0.0,1,0,1.0,0.0
projections,0.0,58,0,1.0,0.0
prompted,0.0,212,0,1.0,0.0
prolonged,0.0,109,0,1.0,0.0
structure,0.0,211,0,1.0,0.0
prominence,0.0,159,0,1.0,0.0
promised,0.0,135,0,1.0,0.0
promote,0.0,336,0,1.0,0.0
whites,0.0,30,0,1.0,0.0
promotion,0.0,84,0,1.0,0.0
prompt,0.0,208,0,1.0,0.0
structural,0.0,229,0,1.0,0.0
protect,0.0,538,0,1.0,0.0
protecting,0.0,423,0,1.0,0.0
store,0.0,133,0,1.0,0.0
varies,0.0,128,0,1.0,0.0
prudential,0.0,131,0,1.0,0.0
ptrk,0.0,203,0,1.0,0.0
pty,0.0,258,0,1.0,0.0
vancouver,0.0,183,0,1.0,0.0
strategies,0.0,31,0,1.0,0.0
publicly,0.0,125,0,1.0,0.0
publish,0.0,205,0,1.0,0.0
strategic,0.0,248,0,1.0,0.0
published,0.0,261,0,1.0,0.0
pull,0.0,77,0,1.0,0.0
prudence,0.0,131,0,1.0,0.0
stowe,0.0,215,0,1.0,0.0
pulled,0.0,5,0,1.0,0.0
pulp,0.0,344,0,1.0,0.0
westamerica,0.0,219,0,1.0,0.0
stos,0.0,71,0,1.0,0.0
punitive,0.0,136,0,1.0,0.0
story,0.0,103,0,1.0,0.0
storing,0.0,88,0,1.9204545454545454,0.0
stores,0.0,133,0,1.0,0.0
valves,0.0,9,0,1.0,0.0
proxy,0.0,86,0,1.0465116279069768,0.0
protectionism,0.0,398,0,1.0,0.0
providence,0.0,119,0,1.0,0.0
street,0.0,654,0,1.0,0.0
protective,0.0,172,0,1.0,0.0
streamlining,0.0,73,0,1.0,0.0
wheats,0.0,40,0,1.0,0.0
valuing,0.0,217,0,1.0,0.0
protesting,0.0,203,0,1.0,0.0
proved,0.0,426,0,1.0,0.0
streamlined,0.0,213,0,1.0,0.0
provided,0.0,729,0,1.0,0.0
provides,0.0,67,0,1.0,0.0
westin,0.0,42,0,1.0,0.0
providing,0.0,410,0,1.0,0.0
province,0.0,367,0,1.0,0.0
provinces,0.0,208,0,1.0,0.0
wet,0.0,17,0,1.0,0.0
proving,0.0,171,0,1.0,0.0
provision,0.0,100,0,1.0,0.0
stream,0.0,211,0,1.0,0.0
prowess,0.0,105,0,1.0,0.0
proximity,0.0,191,0,1.0,0.0
weekly,0.0,73,0,1.0,0.0
steep,0.0,125,0,1.0,0.0
ratified,0.0,243,0,1.0,0.0
region,0.0,82,0,1.4146341463414633,0.0
reflection,0.0,61,0,1.0,0.0
reflects,0.0,386,0,1.0,0.0
reform,0.0,389,0,1.0,0.0
refuel,0.0,134,0,1.0,0.0
refute,0.0,182,0,1.0,0.0
regarding,0.0,212,0,1.6556603773584906,0.0
regardless,0.0,17,0,1.0,0.0
regent,0.0,115,0,1.0,0.0
regie,0.0,144,0,1.0,0.0
regionalized,0.0,213,0,1.0,0.0
reflected,0.0,399,0,1.0,0.0
regions,0.0,71,0,1.0,0.0
watered,0.0,84,0,1.0,0.0
registering,0.0,219,0,1.0,0.0
registrations,0.0,67,0,3.328358208955224,0.0
regret,0.0,203,0,1.0,0.0
water,0.0,216,0,1.0,0.0
regular,0.0,705,0,1.0,0.0
regulated,0.0,116,0,1.0,0.0
regulates,0.0,162,0,1.0,0.0
reflecting,0.0,232,0,1.0,0.0
waters,0.0,218,0,1.0,0.0
regulators,0.0,49,0,1.0,0.0
refers,0.0,111,0,1.0,0.0
reducing,0.0,456,0,1.0,0.0
reductions,0.0,52,0,1.0,0.0
redundancy,0.0,60,0,1.0,0.0
wayne,0.0,166,0,1.0,0.0
squeeze,0.0,214,0,1.0,0.0
referral,0.0,184,0,1.0,0.0
referred,0.0,159,0,1.0,0.0
referring,0.0,82,0,1.0,0.0
spring,0.0,446,0,1.0,0.0
refined,0.0,501,0,1.0,0.0
spit,0.0,213,0,1.0,0.0
spree,0.0,81,0,1.0,0.0
refiner,0.0,209,0,1.0,0.0
spread,0.0,55,0,1.0,0.0
sponsored,0.0,215,0,1.0,0.0
waves,0.0,31,0,1.0,0.0
refining,0.0,689,0,1.0,0.0
spokesmen,0.0,11,0,1.0,0.0
spite,0.0,163,0,1.0,0.0
reflect,0.0,677,0,1.0,0.0
regulations,0.0,416,0,1.0,0.0
regulatory,0.0,342,0,1.0,0.0
steelmaking,0.0,209,0,1.0,0.0
version,0.0,117,0,1.0,0.0
remark,0.0,134,0,1.0,0.0
remarkable,0.0,35,0,1.0,0.0
speculating,0.0,125,0,1.0,0.0
speculate,0.0,89,0,1.0,0.0
remedy,0.0,134,0,1.0,0.0
spectrum,0.0,58,0,1.0,0.0
removal,0.0,135,0,1.0,0.0
specify,0.0,69,0,1.0,0.0
renato,0.0,195,0,1.0,0.0
waseda,0.0,105,0,1.0,0.0
remains,0.0,110,0,1.0,0.0
rendered,0.0,212,0,1.0,0.0
warranted,0.0,35,0,1.0,0.0
renewed,0.0,367,0,1.0,0.0
rent,0.0,32,0,1.0,0.0
specified,0.0,214,0,1.0,0.0
rental,0.0,44,0,1.0,0.0
reorganization,0.0,424,0,1.0,0.0
reorganized,0.0,17,0,1.0,0.0
rep,0.0,212,0,1.0,0.0
speed,0.0,118,0,1.0,0.0
remaining,0.0,40,0,1.0,0.0
spirit,0.0,180,0,1.0,0.0
reliable,0.0,213,0,1.0,0.0
spie,0.0,187,0,4.39572192513369,0.0
reinsurance,0.0,201,0,1.0,0.0
reiterated,0.0,661,0,1.0,0.0
rekindle,0.0,218,0,1.0,0.0
related,0.0,1171,0,1.0204953031596926,0.0
relations,0.0,759,0,1.0,0.0
relatively,0.0,130,0,1.0,0.0
relaxed,0.0,220,0,1.0,0.0
spend,0.0,395,0,1.0,0.0
spelled,0.0,87,0,1.0,0.0
remained,0.0,214,0,1.0,0.0
reliant,0.0,82,0,1.0,0.0
watch,0.0,103,0,1.0,0.0
relied,0.0,149,0,1.0,0.0
spell,0.0,127,0,1.0,0.0
relieved,0.0,17,0,1.0,0.0
reluctant,0.0,31,0,1.0,0.0
relying,0.0,221,0,1.0,0.0
remain,0.0,641,0,1.078003120124805,0.0
remainder,0.0,257,0,1.0,0.0
sri,0.0,131,0,1.0,0.0
reduces,0.0,83,0,1.0,0.0
ssbb,0.0,214,0,1.0,0.0
weakening,0.0,222,0,1.0,0.0
reactivate,0.0,85,0,1.0,0.0
wearhouse,0.0,53,0,1.0,0.0
ready,0.0,184,0,1.0,0.0
weaker,0.0,432,0,1.0,0.0
reaffirms,0.0,62,0,1.0,0.0
venezuela,0.0,167,0,1.0,0.0
startup,0.0,82,0,1.0,0.0
realistic,0.0,124,0,1.0,0.0
really,0.0,430,0,1.0,0.0
starts,0.0,20,0,1.0,0.0
reaching,0.0,374,0,1.0,0.0
starting,0.0,273,0,1.0,0.0
reason,0.0,458,0,1.0,0.0
reasonable,0.0,430,0,1.0,0.0
reasonably,0.0,143,0,1.0,0.0
reasons,0.0,57,0,1.0,0.0
rebate,0.0,530,0,1.4660377358490566,0.0
rebates,0.0,205,0,1.0,0.0
rebound,0.0,60,0,1.0,0.0
recalls,0.0,49,0,1.0,0.0
reaction,0.0,441,0,1.0,0.0
statements,0.0,223,0,1.0,0.0
ssss,0.0,194,0,1.0,0.0
stch,0.0,221,0,1.0,0.0
venalum,0.0,166,0,1.0,0.0
stearns,0.0,59,0,1.0,0.0
steal,0.0,35,0,1.0,0.0
steagall,0.0,21,0,1.0,0.0
rationalise,0.0,87,0,1.0,0.0
weekend,0.0,114,0,1.0,0.0
rationalization,0.0,210,0,1.0,0.0
steady,0.0,472,0,1.0381355932203389,0.0
steadier,0.0,220,0,1.0,0.0
ray,0.0,414,0,1.0,0.0
